,region,Availability,policy,output,year,value
127191,Global,High Availability,CORE,OtherGrain,2060,416.3096704
127192,Global,Low Availability,CORE,OtherGrain,2060,415.6271825
127193,Global,0 percent,CORE,PalmFruit,2060,542.7356932
127194,Global,10 percent,CORE,PalmFruit,2060,555.2307301
127195,Global,100 percent,CORE,PalmFruit,2060,563.9205505
127196,Global,20 percent,CORE,PalmFruit,2060,558.9286095
127197,Global,30 percent,CORE,PalmFruit,2060,560.6598626
127198,Global,40 percent,CORE,PalmFruit,2060,561.6955233
127199,Global,50 percent,CORE,PalmFruit,2060,562.3775235
127200,Global,60 percent,CORE,PalmFruit,2060,562.8603595
127201,Global,70 percent,CORE,PalmFruit,2060,563.2227589
127202,Global,80 percent,CORE,PalmFruit,2060,563.5051375
127203,Global,90 percent,CORE,PalmFruit,2060,563.73814
127204,Global,High Availability,CORE,PalmFruit,2060,563.6960788
127205,Global,Low Availability,CORE,PalmFruit,2060,563.3417182
127206,Global,0 percent,CORE,Pasture,2060,2722.548014
127207,Global,10 percent,CORE,Pasture,2060,3460.039511
127208,Global,100 percent,CORE,Pasture,2060,4097.901963
127209,Global,20 percent,CORE,Pasture,2060,3719.134686
127210,Global,30 percent,CORE,Pasture,2060,3850.509566
127211,Global,40 percent,CORE,Pasture,2060,3928.962179
127212,Global,50 percent,CORE,Pasture,2060,3980.7458
127213,Global,60 percent,CORE,Pasture,2060,4017.554965
127214,Global,70 percent,CORE,Pasture,2060,4045.131896
127215,Global,80 percent,CORE,Pasture,2060,4066.593777
127216,Global,90 percent,CORE,Pasture,2060,4083.797248
127217,Global,High Availability,CORE,Pasture,2060,4064.869596
127218,Global,Low Availability,CORE,Pasture,2060,4053.522387
127219,Global,0 percent,CORE,Rice,2060,847.1368758
127220,Global,10 percent,CORE,Rice,2060,848.7758967
127221,Global,100 percent,CORE,Rice,2060,852.0203883
127222,Global,20 percent,CORE,Rice,2060,850.6924765
127223,Global,30 percent,CORE,Rice,2060,851.0273664
127224,Global,40 percent,CORE,Rice,2060,851.2820534
127225,Global,50 percent,CORE,Rice,2060,851.4782825
127226,Global,60 percent,CORE,Rice,2060,851.6369411
127227,Global,70 percent,CORE,Rice,2060,851.7638134
127228,Global,80 percent,CORE,Rice,2060,851.8656659
127229,Global,90 percent,CORE,Rice,2060,851.9501851
127230,Global,High Availability,CORE,Rice,2060,852.0113233
127231,Global,Low Availability,CORE,Rice,2060,851.8531558
127232,Global,0 percent,CORE,RootTuber,2060,1222.492228
127233,Global,10 percent,CORE,RootTuber,2060,1190.798721
127234,Global,100 percent,CORE,RootTuber,2060,1159.74909
127235,Global,20 percent,CORE,RootTuber,2060,1178.591212
127236,Global,30 percent,CORE,RootTuber,2060,1172.185687
127237,Global,40 percent,CORE,RootTuber,2060,1168.34365
127238,Global,50 percent,CORE,RootTuber,2060,1165.752546
127239,Global,60 percent,CORE,RootTuber,2060,1163.88364
127240,Global,70 percent,CORE,RootTuber,2060,1162.469676
127241,Global,80 percent,CORE,RootTuber,2060,1161.365074
127242,Global,90 percent,CORE,RootTuber,2060,1160.478404
127243,Global,High Availability,CORE,RootTuber,2060,1161.116291
127244,Global,Low Availability,CORE,RootTuber,2060,1161.71767
127245,Global,0 percent,CORE,SugarCrop,2060,3413.437212
127246,Global,10 percent,CORE,SugarCrop,2060,3669.151608
127247,Global,100 percent,CORE,SugarCrop,2060,3814.977946
127248,Global,20 percent,CORE,SugarCrop,2060,3739.686977
127249,Global,30 percent,CORE,SugarCrop,2060,3771.953222
127250,Global,40 percent,CORE,SugarCrop,2060,3789.589004
127251,Global,50 percent,CORE,SugarCrop,2060,3800.016745
127252,Global,60 percent,CORE,SugarCrop,2060,3806.472414
127253,Global,70 percent,CORE,SugarCrop,2060,3810.457642
127254,Global,80 percent,CORE,SugarCrop,2060,3812.892108
127255,Global,90 percent,CORE,SugarCrop,2060,3814.324079
127256,Global,High Availability,CORE,SugarCrop,2060,3853.707041
127257,Global,Low Availability,CORE,SugarCrop,2060,3850.829669
127258,Global,0 percent,CORE,Wheat,2060,865.9794956
127259,Global,10 percent,CORE,Wheat,2060,872.1925571
127260,Global,100 percent,CORE,Wheat,2060,877.6760957
127261,Global,20 percent,CORE,Wheat,2060,873.7761198
127262,Global,30 percent,CORE,Wheat,2060,874.7369799
127263,Global,40 percent,CORE,Wheat,2060,875.5450922
127264,Global,50 percent,CORE,Wheat,2060,876.1403041
127265,Global,60 percent,CORE,Wheat,2060,876.5979577
127266,Global,70 percent,CORE,Wheat,2060,876.9591897
127267,Global,80 percent,CORE,Wheat,2060,877.2463951
127268,Global,90 percent,CORE,Wheat,2060,877.4805145
127269,Global,High Availability,CORE,Wheat,2060,876.4314028
127270,Global,Low Availability,CORE,Wheat,2060,876.0244138
127271,Global,0 percent,CORE,biomass,2065,70.52224201
127272,Global,10 percent,CORE,biomass,2065,84.38705892
127273,Global,100 percent,CORE,biomass,2065,112.0096369
127274,Global,20 percent,CORE,biomass,2065,91.25882342
127275,Global,30 percent,CORE,biomass,2065,95.71184126
127276,Global,40 percent,CORE,biomass,2065,99.08657807
127277,Global,50 percent,CORE,biomass,2065,101.9238165
127278,Global,60 percent,CORE,biomass,2065,104.3808063
127279,Global,70 percent,CORE,biomass,2065,106.5694974
127280,Global,80 percent,CORE,biomass,2065,108.552104
127281,Global,90 percent,CORE,biomass,2065,110.3512355
127282,Global,High Availability,CORE,biomass,2065,96.58369731
127283,Global,Low Availability,CORE,biomass,2065,95.70290169
127284,Global,0 percent,CORE,Corn,2065,1504.399628
127285,Global,10 percent,CORE,Corn,2065,1586.072767
127286,Global,100 percent,CORE,Corn,2065,1678.846648
127287,Global,20 percent,CORE,Corn,2065,1617.954893
127288,Global,30 percent,CORE,Corn,2065,1636.286924
127289,Global,40 percent,CORE,Corn,2065,1648.650543
127290,Global,50 percent,CORE,Corn,2065,1657.272329
127291,Global,60 percent,CORE,Corn,2065,1663.750102
127292,Global,70 percent,CORE,Corn,2065,1668.765889
127293,Global,80 percent,CORE,Corn,2065,1672.788531
127294,Global,90 percent,CORE,Corn,2065,1676.091468
127295,Global,High Availability,CORE,Corn,2065,1674.178829
127296,Global,Low Availability,CORE,Corn,2065,1672.455579
127297,Global,0 percent,CORE,FiberCrop,2065,101.0594511
127298,Global,10 percent,CORE,FiberCrop,2065,100.5546754
127299,Global,100 percent,CORE,FiberCrop,2065,101.5760023
127300,Global,20 percent,CORE,FiberCrop,2065,100.6038778
127301,Global,30 percent,CORE,FiberCrop,2065,100.7072225
127302,Global,40 percent,CORE,FiberCrop,2065,100.8966964
127303,Global,50 percent,CORE,FiberCrop,2065,101.0607893
127304,Global,60 percent,CORE,FiberCrop,2065,101.1855246
127305,Global,70 percent,CORE,FiberCrop,2065,101.2869587
127306,Global,80 percent,CORE,FiberCrop,2065,101.3957256
127307,Global,90 percent,CORE,FiberCrop,2065,101.4891272
127308,Global,High Availability,CORE,FiberCrop,2065,101.4823393
127309,Global,Low Availability,CORE,FiberCrop,2065,101.4417319
127310,Global,0 percent,CORE,FodderGrass,2065,1273.928325
127311,Global,10 percent,CORE,FodderGrass,2065,1203.385674
127312,Global,100 percent,CORE,FodderGrass,2065,1189.138635
127313,Global,20 percent,CORE,FodderGrass,2065,1187.493618
127314,Global,30 percent,CORE,FodderGrass,2065,1181.184396
127315,Global,40 percent,CORE,FodderGrass,2065,1179.688642
127316,Global,50 percent,CORE,FodderGrass,2065,1180.267523
127317,Global,60 percent,CORE,FodderGrass,2065,1181.390848
127318,Global,70 percent,CORE,FodderGrass,2065,1182.848945
127319,Global,80 percent,CORE,FodderGrass,2065,1184.711027
127320,Global,90 percent,CORE,FodderGrass,2065,1186.947068
127321,Global,High Availability,CORE,FodderGrass,2065,1188.278115
127322,Global,Low Availability,CORE,FodderGrass,2065,1187.44975
127323,Global,0 percent,CORE,FodderHerb,2065,2467.888922
127324,Global,10 percent,CORE,FodderHerb,2065,2201.508252
127325,Global,100 percent,CORE,FodderHerb,2065,1985.653161
127326,Global,20 percent,CORE,FodderHerb,2065,2114.477173
127327,Global,30 percent,CORE,FodderHerb,2065,2069.589262
127328,Global,40 percent,CORE,FodderHerb,2065,2044.832009
127329,Global,50 percent,CORE,FodderHerb,2065,2027.811039
127330,Global,60 percent,CORE,FodderHerb,2065,2014.79535
127331,Global,70 percent,CORE,FodderHerb,2065,2004.97569
127332,Global,80 percent,CORE,FodderHerb,2065,1997.205851
127333,Global,90 percent,CORE,FodderHerb,2065,1990.873865
127334,Global,High Availability,CORE,FodderHerb,2065,1995.131001
127335,Global,Low Availability,CORE,FodderHerb,2065,1998.808076
127336,Global,0 percent,CORE,Forest,2065,4.710476758
127337,Global,10 percent,CORE,Forest,2065,5.430131446
127338,Global,100 percent,CORE,Forest,2065,6.021268248
127339,Global,20 percent,CORE,Forest,2065,5.677644178
127340,Global,30 percent,CORE,Forest,2065,5.79738565
127341,Global,40 percent,CORE,Forest,2065,5.867695435
127342,Global,50 percent,CORE,Forest,2065,5.914418347
127343,Global,60 percent,CORE,Forest,2065,5.9478696
127344,Global,70 percent,CORE,Forest,2065,5.973032104
127345,Global,80 percent,CORE,Forest,2065,5.992664226
127346,Global,90 percent,CORE,Forest,2065,6.008385368
127347,Global,High Availability,CORE,Forest,2065,5.997170722
127348,Global,Low Availability,CORE,Forest,2065,5.985943788
127349,Global,0 percent,CORE,MiscCrop,2065,3571.847431
127350,Global,10 percent,CORE,MiscCrop,2065,3576.706308
127351,Global,100 percent,CORE,MiscCrop,2065,3581.499237
127352,Global,20 percent,CORE,MiscCrop,2065,3578.337764
127353,Global,30 percent,CORE,MiscCrop,2065,3579.515985
127354,Global,40 percent,CORE,MiscCrop,2065,3580.187626
127355,Global,50 percent,CORE,MiscCrop,2065,3580.5746
127356,Global,60 percent,CORE,MiscCrop,2065,3580.871859
127357,Global,70 percent,CORE,MiscCrop,2065,3581.10755
127358,Global,80 percent,CORE,MiscCrop,2065,3581.264876
127359,Global,90 percent,CORE,MiscCrop,2065,3581.393217
127360,Global,High Availability,CORE,MiscCrop,2065,3581.370682
127361,Global,Low Availability,CORE,MiscCrop,2065,3581.267234
127362,Global,0 percent,CORE,OilCrop,2065,764.7699145
127363,Global,10 percent,CORE,OilCrop,2065,846.0280246
127364,Global,100 percent,CORE,OilCrop,2065,921.2981294
127365,Global,20 percent,CORE,OilCrop,2065,874.2042321
127366,Global,30 percent,CORE,OilCrop,2065,889.5557038
127367,Global,40 percent,CORE,OilCrop,2065,899.2973066
127368,Global,50 percent,CORE,OilCrop,2065,905.8066304
127369,Global,60 percent,CORE,OilCrop,2065,910.5175093
127370,Global,70 percent,CORE,OilCrop,2065,914.145068
127371,Global,80 percent,CORE,OilCrop,2065,917.0300083
127372,Global,90 percent,CORE,OilCrop,2065,919.3718941
127373,Global,High Availability,CORE,OilCrop,2065,918.7108113
127374,Global,Low Availability,CORE,OilCrop,2065,917.9964942
127375,Global,0 percent,CORE,OtherGrain,2065,399.1935856
127376,Global,10 percent,CORE,OtherGrain,2065,409.8270143
127377,Global,100 percent,CORE,OtherGrain,2065,422.5397594
127378,Global,20 percent,CORE,OtherGrain,2065,413.9903607
127379,Global,30 percent,CORE,OtherGrain,2065,416.3906813
127380,Global,40 percent,CORE,OtherGrain,2065,418.0899275
127381,Global,50 percent,CORE,OtherGrain,2065,419.3510963
127382,Global,60 percent,CORE,OtherGrain,2065,420.2967793
127383,Global,70 percent,CORE,OtherGrain,2065,421.0384176
127384,Global,80 percent,CORE,OtherGrain,2065,421.6368058
127385,Global,90 percent,CORE,OtherGrain,2065,422.1275592
127386,Global,High Availability,CORE,OtherGrain,2065,420.6814274
127387,Global,Low Availability,CORE,OtherGrain,2065,419.9572432
127388,Global,0 percent,CORE,PalmFruit,2065,550.7334958
127389,Global,10 percent,CORE,PalmFruit,2065,564.6814722
127390,Global,100 percent,CORE,PalmFruit,2065,574.4743573
127391,Global,20 percent,CORE,PalmFruit,2065,568.6837114
127392,Global,30 percent,CORE,PalmFruit,2065,570.7208392
127393,Global,40 percent,CORE,PalmFruit,2065,571.9523609
127394,Global,50 percent,CORE,PalmFruit,2065,572.7259209
127395,Global,60 percent,CORE,PalmFruit,2065,573.2748112
127396,Global,70 percent,CORE,PalmFruit,2065,573.687379
127397,Global,80 percent,CORE,PalmFruit,2065,574.0066525
127398,Global,90 percent,CORE,PalmFruit,2065,574.2679262
127399,Global,High Availability,CORE,PalmFruit,2065,574.1204328
127400,Global,Low Availability,CORE,PalmFruit,2065,573.7244492
127401,Global,0 percent,CORE,Pasture,2065,2734.148347
127402,Global,10 percent,CORE,Pasture,2065,3517.701027
127403,Global,100 percent,CORE,Pasture,2065,4265.151151
127404,Global,20 percent,CORE,Pasture,2065,3817.566766
127405,Global,30 percent,CORE,Pasture,2065,3969.284051
127406,Global,40 percent,CORE,Pasture,2065,4063.773349
127407,Global,50 percent,CORE,Pasture,2065,4127.247585
127408,Global,60 percent,CORE,Pasture,2065,4170.601675
127409,Global,70 percent,CORE,Pasture,2065,4202.989893
127410,Global,80 percent,CORE,Pasture,2065,4228.210808
127411,Global,90 percent,CORE,Pasture,2065,4248.490407
127412,Global,High Availability,CORE,Pasture,2065,4228.189179
127413,Global,Low Availability,CORE,Pasture,2065,4214.612613
127414,Global,0 percent,CORE,Rice,2065,840.9329699
127415,Global,10 percent,CORE,Rice,2065,842.0370702
127416,Global,100 percent,CORE,Rice,2065,845.2766325
127417,Global,20 percent,CORE,Rice,2065,842.5924565
127418,Global,30 percent,CORE,Rice,2065,843.7623019
127419,Global,40 percent,CORE,Rice,2065,844.5068772
127420,Global,50 percent,CORE,Rice,2065,844.7282015
127421,Global,60 percent,CORE,Rice,2065,844.8994261
127422,Global,70 percent,CORE,Rice,2065,845.0344645
127423,Global,80 percent,CORE,Rice,2065,845.1343179
127424,Global,90 percent,CORE,Rice,2065,845.212111
127425,Global,High Availability,CORE,Rice,2065,845.2818868
127426,Global,Low Availability,CORE,Rice,2065,845.1143353
127427,Global,0 percent,CORE,RootTuber,2065,1235.933815
127428,Global,10 percent,CORE,RootTuber,2065,1210.218821
127429,Global,100 percent,CORE,RootTuber,2065,1176.297242
127430,Global,20 percent,CORE,RootTuber,2065,1197.443293
127431,Global,30 percent,CORE,RootTuber,2065,1190.657997
127432,Global,40 percent,CORE,RootTuber,2065,1186.301546
127433,Global,50 percent,CORE,RootTuber,2065,1183.205933
127434,Global,60 percent,CORE,RootTuber,2065,1181.065792
127435,Global,70 percent,CORE,RootTuber,2065,1179.441243
127436,Global,80 percent,CORE,RootTuber,2065,1178.166542
127437,Global,90 percent,CORE,RootTuber,2065,1177.140752
127438,Global,High Availability,CORE,RootTuber,2065,1177.838714
127439,Global,Low Availability,CORE,RootTuber,2065,1178.551889
127440,Global,0 percent,CORE,SugarCrop,2065,3445.134127
127441,Global,10 percent,CORE,SugarCrop,2065,3725.792566
127442,Global,100 percent,CORE,SugarCrop,2065,3892.88483
127443,Global,20 percent,CORE,SugarCrop,2065,3804.509404
127444,Global,30 percent,CORE,SugarCrop,2065,3841.119834
127445,Global,40 percent,CORE,SugarCrop,2065,3861.533952
127446,Global,50 percent,CORE,SugarCrop,2065,3873.843285
127447,Global,60 percent,CORE,SugarCrop,2065,3881.641837
127448,Global,70 percent,CORE,SugarCrop,2065,3886.614544
127449,Global,80 percent,CORE,SugarCrop,2065,3889.782124
127450,Global,90 percent,CORE,SugarCrop,2065,3891.779563
127451,Global,High Availability,CORE,SugarCrop,2065,3931.98724
127452,Global,Low Availability,CORE,SugarCrop,2065,3928.625295
127453,Global,0 percent,CORE,Wheat,2065,866.2115303
127454,Global,10 percent,CORE,Wheat,2065,871.9324156
127455,Global,100 percent,CORE,Wheat,2065,876.9825196
127456,Global,20 percent,CORE,Wheat,2065,873.316959
127457,Global,30 percent,CORE,Wheat,2065,874.2074818
127458,Global,40 percent,CORE,Wheat,2065,874.950848
127459,Global,50 percent,CORE,Wheat,2065,875.5272465
127460,Global,60 percent,CORE,Wheat,2065,875.9576518
127461,Global,70 percent,CORE,Wheat,2065,876.3015756
127462,Global,80 percent,CORE,Wheat,2065,876.5714267
127463,Global,90 percent,CORE,Wheat,2065,876.7942722
127464,Global,High Availability,CORE,Wheat,2065,875.7030107
127465,Global,Low Availability,CORE,Wheat,2065,875.2810948
127466,Global,0 percent,CORE,biomass,2070,70.36364008
127467,Global,10 percent,CORE,biomass,2070,84.78993602
127468,Global,100 percent,CORE,biomass,2070,114.0153588
127469,Global,20 percent,CORE,biomass,2070,92.05976799
127470,Global,30 percent,CORE,biomass,2070,96.793043
127471,Global,40 percent,CORE,biomass,2070,100.368456
127472,Global,50 percent,CORE,biomass,2070,103.3715146
127473,Global,60 percent,CORE,biomass,2070,105.9682059
127474,Global,70 percent,CORE,biomass,2070,108.2758128
127475,Global,80 percent,CORE,biomass,2070,110.3668531
127476,Global,90 percent,CORE,biomass,2070,112.2693836
127477,Global,High Availability,CORE,biomass,2070,97.87956671
127478,Global,Low Availability,CORE,biomass,2070,96.94708882
127479,Global,0 percent,CORE,Corn,2070,1510.070361
127480,Global,10 percent,CORE,Corn,2070,1592.576124
127481,Global,100 percent,CORE,Corn,2070,1689.435032
127482,Global,20 percent,CORE,Corn,2070,1625.993237
127483,Global,30 percent,CORE,Corn,2070,1644.924709
127484,Global,40 percent,CORE,Corn,2070,1656.720929
127485,Global,50 percent,CORE,Corn,2070,1665.033235
127486,Global,60 percent,CORE,Corn,2070,1671.90321
127487,Global,70 percent,CORE,Corn,2070,1677.33251
127488,Global,80 percent,CORE,Corn,2070,1682.10575
127489,Global,90 percent,CORE,Corn,2070,1686.118312
127490,Global,High Availability,CORE,Corn,2070,1683.317841
127491,Global,Low Availability,CORE,Corn,2070,1681.091592
127492,Global,0 percent,CORE,FiberCrop,2070,100.7711862
127493,Global,10 percent,CORE,FiberCrop,2070,99.78190006
127494,Global,100 percent,CORE,FiberCrop,2070,101.0101019
127495,Global,20 percent,CORE,FiberCrop,2070,99.90277747
127496,Global,30 percent,CORE,FiberCrop,2070,100.0949772
127497,Global,40 percent,CORE,FiberCrop,2070,100.2513601
127498,Global,50 percent,CORE,FiberCrop,2070,100.3812322
127499,Global,60 percent,CORE,FiberCrop,2070,100.5218893
127500,Global,70 percent,CORE,FiberCrop,2070,100.6503531
127501,Global,80 percent,CORE,FiberCrop,2070,100.7819012
127502,Global,90 percent,CORE,FiberCrop,2070,100.9026229
127503,Global,High Availability,CORE,FiberCrop,2070,100.8686376
127504,Global,Low Availability,CORE,FiberCrop,2070,100.8052005
127505,Global,0 percent,CORE,FodderGrass,2070,1302.327352
127506,Global,10 percent,CORE,FodderGrass,2070,1226.353211
127507,Global,100 percent,CORE,FodderGrass,2070,1208.217774
127508,Global,20 percent,CORE,FodderGrass,2070,1210.774663
127509,Global,30 percent,CORE,FodderGrass,2070,1205.861429
127510,Global,40 percent,CORE,FodderGrass,2070,1204.331683
127511,Global,50 percent,CORE,FodderGrass,2070,1204.245759
127512,Global,60 percent,CORE,FodderGrass,2070,1205.018762
127513,Global,70 percent,CORE,FodderGrass,2070,1206.007911
127514,Global,80 percent,CORE,FodderGrass,2070,1206.745584
127515,Global,90 percent,CORE,FodderGrass,2070,1207.46477
127516,Global,High Availability,CORE,FodderGrass,2070,1210.202725
127517,Global,Low Availability,CORE,FodderGrass,2070,1210.181568
127518,Global,0 percent,CORE,FodderHerb,2070,2595.698152
